id,version_id,body,media_type,created_at,updated_at
12500,2053810,"{""mediaType"": ""application/vnd.dev.sigstore.bundle.v0.3+json"", ""messageSignature"": {""signature"": ""MEUCIEEbTWRK5G2yQEMNsrw0otPWYKGXRxKDFkAv8QJVMjbTAiEA4YTPa3Gu1+41F9xnfBm7cMECfreXzdrC41SvPFY3pn4="", ""messageDigest"": {""digest"": ""IH+MLeYXVjjy3e0KifDSPHfrAe3aT43PM19GbyVqiNw="", ""algorithm"": ""SHA2_256""}}, ""verificationMaterial"": {""certificate"": {""rawBytes"": ""MIIHEzCCBpmgAwIBAgIUa+TJbtESbroN0nh7aC3DxFK3mQ0wCgYIKoZIzj0EAwMwNzEVMBMGA1UEChMMc2lnc3RvcmUuZGV2MR4wHAYDVQQDExVzaWdzdG9yZS1pbnRlcm1lZGlhdGUwHhcNMjYwODI1MDExMDA4WhcNMjYwODI1MDEyMDA4WjAAMFkwEwYHKoZIzj0CAQYIKoZIzj0DAQcDQgAEDr+iCRVQ/AxIjYd3WoYmPP525oJFOZuimobzHES8vo7Xoew8TOyAOj1WPDkZLFY06EmQr1huC1rTdltN7yT+mKOCBbgwggW0MA4GA1UdDwEB/wQEAwIHgDATBgNVHSUEDDAKBggrBgEFBQcDAzAdBgNVHQ4EFgQUyxV3fwCBXtB8JvaGxg5wuUj8PPowHwYDVR0jBBgwFoAU39Ppz1YkEZb5qNjpKFWixi4YZD8wZQYDVR0RAQH/BFswWYZXaHR0cHM6Ly9naXRodWIuY29tL21hcmNvcm90aC9veGMtcnVieS8uZ2l0aHViL3dvcmtmbG93cy9idWlsZC1nZW1zLnltbEByZWZzL3RhZ3MvdjAuMS4wMDkGCisGAQQBg78wAQEEK2h0dHBzOi8vdG9rZW4uYWN0aW9ucy5naXRodWJ1c2VyY29udGVudC5jb20wFQYKKwYBBAGDvzABAgQHcmVsZWFzZTA2BgorBgEEAYO/MAEDBChkN2M5OGM3NjEwMGI1MTM3YTkxYWMxYjJkOWJjNTFmYmMxMTliYzRlMBgGCisGAQQBg78wAQQECkJ1aWxkIEdlbXMwIAYKKwYBBAGDvzABBQQSbWFyY29yb3RoL294Yy1ydWJ5MB4GCisGAQQBg78wAQYEEHJlZnMvdGFncy92MC4xLjAwOwYKKwYBBAGDvzABCAQtDCtodHRwczovL3Rva2VuLmFjdGlvbnMuZ2l0aHVidXNlcmNvbnRlbnQuY29tMGcGCisGAQQBg78wAQkEWQxXaHR0cHM6Ly9naXRodWIuY29tL21hcmNvcm90aC9veGMtcnVieS8uZ2l0aHViL3dvcmtmbG93cy9idWlsZC1nZW1zLnltbEByZWZzL3RhZ3MvdjAuMS4wMDgGCisGAQQBg78wAQoEKgwoZDdjOThjNzYxMDBiNTEzN2E5MWFjMWIyZDliYzUxZmJjMTE5YmM0ZTAdBgorBgEEAYO/MAELBA8MDWdpdGh1Yi1ob3N0ZWQwNQYKKwYBBAGDvzABDAQnDCVodHRwczovL2dpdGh1Yi5jb20vbWFyY29yb3RoL294Yy1ydWJ5MDgGCisGAQQBg78wAQ0EKgwoZDdjOThjNzYxMDBiNTEzN2E5MWFjMWIyZDliYzUxZmJjMTE5YmM0ZTAgBgorBgEEAYO/MAEOBBIMEHJlZnMvdGFncy92MC4xLjAwGgYKKwYBBAGDvzABDwQMDAoxMzQ1MzcwOTU5MCwGCisGAQQBg78wARAEHgwcaHR0cHM6Ly9naXRodWIuY29tL21hcmNvcm90aDAXBgorBgEEAYO/MAERBAkMBzY0MTE3NTIwZwYKKwYBBAGDvzABEgRZDFdodHRwczovL2dpdGh1Yi5jb20vbWFyY29yb3RoL294Yy1ydWJ5Ly5naXRodWIvd29ya2Zsb3dzL2J1aWxkLWdlbXMueW1sQHJlZnMvdGFncy92MC4xLjAwOAYKKwYBBAGDvzABEwQqDChkN2M5OGM3NjEwMGI1MTM3YTkxYWMxYjJkOWJjNTFmYmMxMTliYzRlMBcGCisGAQQBg78wARQECQwHcmVsZWFzZTBZBgorBgEEAYO/MAEVBEsMSWh0dHBzOi8vZ2l0aHViLmNvbS9tYXJjb3JvdGgvb3hjLXJ1YnkvYWN0aW9ucy9ydW5zLzMyNzk2MDcwNjQ0L2F0dGVtcHRzLzEwFwYKKwYBBAGDvzABFgQJDAdwcml2YXRlME8GCisGAQQBg78wARgEQQw/cmVwbzptYXJjb3JvdGhANjQxMTc1Mi9veGMtcnVieUAxMzQ1MzcwOTU5OnJlZjpyZWZzL3RhZ3MvdjAuMS4wMIGJBgorBgEEAdZ5AgQCBHsEeQB3AHUA3T0wasbHETJjGR4cmWc3AqJKXrjePK3/h4pygC8p7o4AAAGgNnevoQAABAMARjBEAiAs+Yv3vIH0uRFH3Oq3UNq1/dVFv5Xb4pWtag7p0WkKzQIgfBkggwe0Q0HR45IHvvlaySePoNxUy8ef6nvN6zX37r8wCgYIKoZIzj0EAwMDaAAwZQIwRbWYWRTQx/0/zd6LkzkaT7xShEGV9BVJulxA+EczAcsdL5JByV8EYt/0iADMiXQRAjEApeBQPKMl80+9r6G30EvtKLvQ6a+H4V0vO4ZYH1ZNnEa9hlk6CdJA6D3RothN8hCw""}, ""tlogEntries"": [{""logId"": {""keyId"": ""wNI9atQGlz+VWfO6LRygH4QUfY/8W4RFwiT5i5WRgB0=""}, ""logIndex"": ""2582518055"", ""kindVersion"": {""kind"": ""hashedrekord"", ""version"": ""0.0.1""}, ""inclusionProof"": {""hashes"": [""oBZL2SPPEj8OJye9o5Eh5PFCftBxaM1MpuMuvYKoRWQ="", ""bqWlJrzZLlQYHcojX+7nk6IRSaNVAGNdNpcBZzJRGss="", ""toZBBwOUFShK/hyVdZtgp8IOMY3N736YnMgCU9r3nlQ="", ""JekT3/7qMD+4/Qhyy68qwyuGc223Wyqp9SaujylfuFs="", ""TpRDbz7rd45ruD/XvfxAfHePGNPlT730uzI3CBvrXn4="", ""hcP9/ss0UvghSkL1i+WLYauRzY8hnI34r5poHp1rB8w="", ""0g9uxaGLkAc/qCbd52n3rXSyKH2maPO6j1yZf8MlgFM="", ""43mBbwJuO8oIDmTUooWBw6yRrbG/yB0LMIuFVWqkQZ8="", ""aD8LVDuixgTnG2fRr6tdEiZavF5Fsv7Bve3c1/F4UuM="", ""xKjvFvPOnS4qm8zACNGyls+JnQElEkX8wtYRm9FM6PY="", ""lavUxlaeue4RpEFWugc6joskeFQFW9EkQw7y91CGhgM="", ""RZ7XwGuqMr5gDUh2HpUcaXp+AmIiEcPJiMui4GLJE7o="", ""mBm+vQtn0C4thMnlTnxfxqowq1dXsPBCKaJ85da3JeU="", ""b80/J/68RC8/tx5xRdlKk6MmTpZiVRotquWBrE/z1pI="", ""SndbMKVtcTenAkwi2JBfGzD+mhexp1qJbRIY+A1JRIU="", ""xH/DCseLHr9eKoYT8qsORZK7zVdEGYWHuVtsVrD95wY=""], ""logIndex"": ""2460613793"", ""rootHash"": ""cIS62q2d3Dn8gQUtXCtmiwVXJ2P6HcAz/5fJNF98Wbk="", ""treeSize"": ""2460613794"", ""checkpoint"": {""envelope"": ""rekor.sigstore.dev - 1193050959916656506\n2460613794\ncIS62q2d3Dn8gQUtXCtmiwVXJ2P6HcAz/5fJNF98Wbk=\n\n— rekor.sigstore.dev wNI9ajBFAiBeevIa8auWzQlRjONe7IXpVXZddwOXpvWKOovjEl/DVAIhAInkEpaz2GEKvND6U2dSxxXZNiN+GOHYHLEGujTXcgDn\n""}}, ""integratedTime"": ""1787620208"", ""inclusionPromise"": {""signedEntryTimestamp"": ""MEUCIC2NuNuM0wGMh2W4+dF40EAu95mYRYufmKsk/bqOjMJ1AiEAjbdzyljij5iaavWfBhenTv+UaQwKkcAXrUOR80/vn54=""}, ""canonicalizedBody"": ""eyJhcGlWZXJzaW9uIjoiMC4wLjEiLCJraW5kIjoiaGFzaGVkcmVrb3JkIiwic3BlYyI6eyJkYXRhIjp7Imhhc2giOnsiYWxnb3JpdGhtIjoic2hhMjU2IiwidmFsdWUiOiIyMDdmOGMyZGU2MTc1NjM4ZjJkZGVkMGE4OWYwZDIzYzc3ZWIwMWVkZGE0ZjhkY2YzMzVmNDY2ZjI1NmE4OGRjIn19LCJzaWduYXR1cmUiOnsiY29udGVudCI6Ik1FVUNJRUViVFdSSzVHMnlRRU1Oc3J3MG90UFdZS0dYUnhLREZrQXY4UUpWTWpiVEFpRUE0WVRQYTNHdTErNDFGOXhuZkJtN2NNRUNmcmVYemRyQzQxU3ZQRlkzcG40PSIsInB1YmxpY0tleSI6eyJjb250ZW50IjoiTFMwdExTMUNSVWRKVGlCRFJWSlVTVVpKUTBGVVJTMHRMUzB0Q2sxSlNVaEZla05EUW5CdFowRjNTVUpCWjBsVllTdFVTbUowUlZOaWNtOU9NRzVvTjJGRE0wUjRSa3N6YlZFd2QwTm5XVWxMYjFwSmVtb3dSVUYzVFhjS1RucEZWazFDVFVkQk1WVkZRMmhOVFdNeWJHNWpNMUoyWTIxVmRWcEhWakpOVWpSM1NFRlpSRlpSVVVSRmVGWjZZVmRrZW1SSE9YbGFVekZ3WW01U2JBcGpiVEZzV2tkc2FHUkhWWGRJYUdOT1RXcFpkMDlFU1RGTlJFVjRUVVJCTkZkb1kwNU5hbGwzVDBSSk1VMUVSWGxOUkVFMFYycEJRVTFHYTNkRmQxbElDa3R2V2tsNmFqQkRRVkZaU1V0dldrbDZhakJFUVZGalJGRm5RVVZFY2l0cFExSldVUzlCZUVscVdXUXpWMjlaYlZCUU5USTFiMHBHVDFwMWFXMXZZbm9LU0VWVE9IWnZOMWh2WlhjNFZFOTVRVTlxTVZkUVJHdGFURVpaTURaRmJWRnlNV2gxUXpGeVZHUnNkRTQzZVZRcmJVdFBRMEppWjNkbloxY3dUVUUwUndwQk1WVmtSSGRGUWk5M1VVVkJkMGxJWjBSQlZFSm5UbFpJVTFWRlJFUkJTMEpuWjNKQ1owVkdRbEZqUkVGNlFXUkNaMDVXU0ZFMFJVWm5VVlY1ZUZZekNtWjNRMEpZZEVJNFNuWmhSM2huTlhkMVZXbzRVRkJ2ZDBoM1dVUldVakJxUWtKbmQwWnZRVlV6T1ZCd2VqRlphMFZhWWpWeFRtcHdTMFpYYVhocE5Ga0tXa1E0ZDFwUldVUldVakJTUVZGSUwwSkdjM2RYV1ZwWVlVaFNNR05JVFRaTWVUbHVZVmhTYjJSWFNYVlpNamwwVERJeGFHTnRUblpqYlRrd1lVTTVkZ3BsUjAxMFkyNVdhV1ZUT0hWYU1td3dZVWhXYVV3elpIWmpiWFJ0WWtjNU0yTjVPV2xrVjJ4eldrTXhibHBYTVhwTWJteDBZa1ZDZVZwWFducE1NMUpvQ2xvelRYWmtha0YxVFZNMGQwMUVhMGREYVhOSFFWRlJRbWMzT0hkQlVVVkZTekpvTUdSSVFucFBhVGgyWkVjNWNscFhOSFZaVjA0d1lWYzVkV041Tlc0S1lWaFNiMlJYU2pGak1sWjVXVEk1ZFdSSFZuVmtRelZxWWpJd2QwWlJXVXRMZDFsQ1FrRkhSSFo2UVVKQloxRklZMjFXYzFwWFJucGFWRUV5UW1kdmNncENaMFZGUVZsUEwwMUJSVVJDUTJoclRqSk5OVTlIVFROT2FrVjNUVWRKTVUxVVRUTlpWR3Q0V1ZkTmVGbHFTbXRQVjBwcVRsUkdiVmx0VFhoTlZHeHBDbGw2VW14TlFtZEhRMmx6UjBGUlVVSm5OemgzUVZGUlJVTnJTakZoVjNoclNVVmtiR0pZVFhkSlFWbExTM2RaUWtKQlIwUjJla0ZDUWxGUlUySlhSbmtLV1RJNWVXSXpVbTlNTWprMFdYa3hlV1JYU2pWTlFqUkhRMmx6UjBGUlVVSm5OemgzUVZGWlJVVklTbXhhYmsxMlpFZEdibU41T1RKTlF6UjRUR3BCZHdwUGQxbExTM2RaUWtKQlIwUjJla0ZDUTBGUmRFUkRkRzlrU0ZKM1kzcHZka3d6VW5aaE1sWjFURzFHYW1SSGJIWmliazExV2pKc01HRklWbWxrV0U1c0NtTnRUblppYmxKc1ltNVJkVmt5T1hSTlIyTkhRMmx6UjBGUlVVSm5OemgzUVZGclJWZFJlRmhoU0ZJd1kwaE5Oa3g1T1c1aFdGSnZaRmRKZFZreU9YUUtUREl4YUdOdFRuWmpiVGt3WVVNNWRtVkhUWFJqYmxacFpWTTRkVm95YkRCaFNGWnBURE5rZG1OdGRHMWlSemt6WTNrNWFXUlhiSE5hUXpGdVdsY3hlZ3BNYm14MFlrVkNlVnBYV25wTU0xSm9Xak5OZG1ScVFYVk5VelIzVFVSblIwTnBjMGRCVVZGQ1p6YzRkMEZSYjBWTFozZHZXa1JrYWs5VWFHcE9lbGw0Q2sxRVFtbE9WRVY2VGpKRk5VMVhSbXBOVjBsNVdrUnNhVmw2VlhoYWJVcHFUVlJGTlZsdFRUQmFWRUZrUW1kdmNrSm5SVVZCV1U4dlRVRkZURUpCT0UwS1JGZGtjR1JIYURGWmFURnZZak5PTUZwWFVYZE9VVmxMUzNkWlFrSkJSMFIyZWtGQ1JFRlJia1JEVm05a1NGSjNZM3B2ZGt3eVpIQmtSMmd4V1drMWFncGlNakIyWWxkR2VWa3lPWGxpTTFKdlRESTVORmw1TVhsa1YwbzFUVVJuUjBOcGMwZEJVVkZDWnpjNGQwRlJNRVZMWjNkdldrUmthazlVYUdwT2VsbDRDazFFUW1sT1ZFVjZUakpGTlUxWFJtcE5WMGw1V2tSc2FWbDZWWGhhYlVwcVRWUkZOVmx0VFRCYVZFRm5RbWR2Y2tKblJVVkJXVTh2VFVGRlQwSkNTVTBLUlVoS2JGcHVUWFprUjBadVkzazVNazFETkhoTWFrRjNSMmRaUzB0M1dVSkNRVWRFZG5wQlFrUjNVVTFFUVc5NFRYcFJNVTE2WTNkUFZGVTFUVU4zUndwRGFYTkhRVkZSUW1jM09IZEJVa0ZGU0dkM1kyRklVakJqU0UwMlRIazVibUZZVW05a1YwbDFXVEk1ZEV3eU1XaGpiVTUyWTIwNU1HRkVRVmhDWjI5eUNrSm5SVVZCV1U4dlRVRkZVa0pCYTAxQ2Vsa3dUVlJGTTA1VVNYZGFkMWxMUzNkWlFrSkJSMFIyZWtGQ1JXZFNXa1JHWkc5a1NGSjNZM3B2ZGt3eVpIQUtaRWRvTVZscE5XcGlNakIyWWxkR2VWa3lPWGxpTTFKdlRESTVORmw1TVhsa1YwbzFUSGsxYm1GWVVtOWtWMGwyWkRJNWVXRXlXbk5pTTJSNlRESktNUXBoVjNoclRGZGtiR0pZVFhWbFZ6RnpVVWhLYkZwdVRYWmtSMFp1WTNrNU1rMUROSGhNYWtGM1QwRlpTMHQzV1VKQ1FVZEVkbnBCUWtWM1VYRkVRMmhyQ2s0eVRUVlBSMDB6VG1wRmQwMUhTVEZOVkUweldWUnJlRmxYVFhoWmFrcHJUMWRLYWs1VVJtMVpiVTE0VFZSc2FWbDZVbXhOUW1OSFEybHpSMEZSVVVJS1p6YzRkMEZTVVVWRFVYZElZMjFXYzFwWFJucGFWRUphUW1kdmNrSm5SVVZCV1U4dlRVRkZWa0pGYzAxVFYyZ3daRWhDZWs5cE9IWmFNbXd3WVVoV2FRcE1iVTUyWWxNNWRGbFlTbXBpTTBwMlpFZG5kbUl6YUdwTVdFb3hXVzVyZGxsWFRqQmhWemwxWTNrNWVXUlhOWHBNZWsxNVRucHJNazFFWTNkT2FsRXdDa3d5UmpCa1IxWjBZMGhTZWt4NlJYZEdkMWxMUzNkWlFrSkJSMFIyZWtGQ1JtZFJTa1JCWkhkamJXd3lXVmhTYkUxRk9FZERhWE5IUVZGUlFtYzNPSGNLUVZKblJWRlJkeTlqYlZaM1lucHdkRmxZU21waU0wcDJaRWRvUVU1cVVYaE5WR014VFdrNWRtVkhUWFJqYmxacFpWVkJlRTE2VVRGTmVtTjNUMVJWTlFwUGJrcHNXbXB3ZVZwWFducE1NMUpvV2pOTmRtUnFRWFZOVXpSM1RVbEhTa0puYjNKQ1owVkZRV1JhTlVGblVVTkNTSE5GWlZGQ00wRklWVUV6VkRCM0NtRnpZa2hGVkVwcVIxSTBZMjFYWXpOQmNVcExXSEpxWlZCTE15OW9OSEI1WjBNNGNEZHZORUZCUVVkblRtNWxkbTlSUVVGQ1FVMUJVbXBDUlVGcFFYTUtLMWwyTTNaSlNEQjFVa1pJTTA5eE0xVk9jVEV2WkZaR2RqVllZalJ3VjNSaFp6ZHdNRmRyUzNwUlNXZG1RbXRuWjNkbE1GRXdTRkkwTlVsSWRuWnNZUXA1VTJWUWIwNTRWWGs0WldZMmJuWk9ObnBZTXpkeU9IZERaMWxKUzI5YVNYcHFNRVZCZDAxRVlVRkJkMXBSU1hkU1lsZFpWMUpVVVhndk1DOTZaRFpNQ210NmEyRlVOM2hUYUVWSFZqbENWa3AxYkhoQkswVmpla0ZqYzJSTU5VcENlVlk0UlZsMEx6QnBRVVJOYVZoUlVrRnFSVUZ3WlVKUlVFdE5iRGd3S3prS2NqWkhNekJGZG5STFRIWlJObUVyU0RSV01IWlBORnBaU0RGYVRtNUZZVGxvYkdzMlEyUktRVFpFTTFKdmRHaE9PR2hEZHdvdExTMHRMVVZPUkNCRFJWSlVTVVpKUTBGVVJTMHRMUzB0Q2c9PSJ9fX19""}]}}",application/vnd.dev.sigstore.bundle.v0.3+json,2026-08-25 01:10:09.807605,2026-08-25 01:10:09.807605
