id,user_id,rubygem,number,platform,created_at,updated_at,version_id
100000,142448,omniauth-template,1.2.0,ruby,2019-11-25 03:08:32.454193,2023-12-03 04:47:12.885504,1208156
100001,142448,omniauth-template,1.2.5,ruby,2019-11-25 03:08:35.917151,2023-12-03 04:47:12.985934,1208158
100002,58718,rcfiles,1.1.618,ruby,2019-11-25 03:12:52.195913,2023-12-03 04:47:13.090824,1207964
100003,142448,omniauth-template,1.3.0,ruby,2019-11-25 03:22:02.668515,2023-12-03 04:47:13.207815,1208159
100004,142448,omniauth-template,1.3.1,ruby,2019-11-25 03:22:04.961918,2023-12-03 04:47:13.376744,1208160
100005,58718,rcfiles,1.1.617,ruby,2019-11-25 03:22:57.45152,2023-12-03 04:47:13.511052,1207960
100006,58718,rcfiles,1.1.616,ruby,2019-11-25 03:33:02.339569,2023-12-03 04:47:13.598024,1207930
100007,142448,omniauth-template,1.4.0,ruby,2019-11-25 03:33:32.615014,2023-12-03 04:47:13.707623,1208162
100008,58718,rcfiles,1.1.615,ruby,2019-11-25 03:43:07.352762,2023-12-03 04:47:13.84016,1207892
100009,58718,rcfiles,1.1.614,ruby,2019-11-25 03:53:12.303062,2023-12-03 04:47:13.917175,1207848
100010,58718,rcfiles,1.1.613,ruby,2019-11-25 04:03:17.821335,2023-12-03 04:47:14.107311,1207780
100011,58718,rcfiles,1.1.612,ruby,2019-11-25 04:13:22.566951,2023-12-03 04:47:14.271119,1207767
100012,58718,rcfiles,1.1.611,ruby,2019-11-25 04:23:27.543014,2023-12-03 04:47:14.618495,1207703
100013,58718,rcfiles,1.1.610,ruby,2019-11-25 04:33:32.789765,2023-12-03 04:47:14.81187,1207698
100014,58718,rcfiles,1.1.609,ruby,2019-11-25 04:43:37.923208,2023-12-03 04:47:14.960814,1207685
100015,58718,rcfiles,1.1.608,ruby,2019-11-25 04:53:42.79703,2023-12-03 04:47:15.086972,1207681
100016,58718,rcfiles,1.1.607,ruby,2019-11-25 05:03:47.696264,2023-12-03 04:47:15.271173,1207660
100017,58718,rcfiles,1.1.606,ruby,2019-11-25 05:13:52.511274,2023-12-03 04:47:15.424025,1207643
100018,58718,rcfiles,1.1.605,ruby,2019-11-25 05:23:57.386946,2023-12-03 04:47:15.58307,1207641
100019,58718,rcfiles,1.1.604,ruby,2019-11-25 05:34:02.076697,2023-12-03 04:47:15.791003,1207613
100020,58718,rcfiles,1.1.603,ruby,2019-11-25 05:44:06.985324,2023-12-03 04:47:16.009416,1207612
100021,127585,fastlane-plugin-jira_util,0.1.8,ruby,2019-11-25 05:45:01.186649,2023-12-03 04:47:16.287204,1207549
100022,58718,rcfiles,1.1.602,ruby,2019-11-25 05:54:11.903074,2023-12-03 04:47:16.465014,1207535
100023,58718,rcfiles,1.1.597,ruby,2019-11-25 06:04:16.437635,2023-12-03 04:47:16.627672,1207455
100024,58718,rcfiles,1.1.595,ruby,2019-11-25 06:14:21.308864,2023-12-03 04:47:16.838626,1207408
100025,58718,rcfiles,1.1.594,ruby,2019-11-25 06:24:26.012264,2023-12-03 04:47:17.055009,1207185
100026,58718,rcfiles,1.1.593,ruby,2019-11-25 06:34:30.935938,2023-12-03 04:47:17.270962,1207134
100027,58718,rcfiles,1.1.592,ruby,2019-11-25 06:44:35.392546,2023-12-03 04:47:17.487808,1206941
100028,58718,rcfiles,1.1.591,ruby,2019-11-25 06:54:40.219345,2023-12-03 04:47:17.715045,1206875
100029,58718,main_pdf,0.0.10,ruby,2019-11-25 07:04:49.805908,2023-12-03 04:47:17.978201,1182523
100030,95899,prog_image_manager,0.1.0,ruby,2019-11-25 07:10:02.710334,2023-12-03 04:47:18.102006,1208189
100031,58718,determine_archive_type,1.0.0,ruby,2019-11-25 07:14:54.698865,2023-12-03 04:47:18.312871,498827
100032,58718,extract_it,0.1.0,ruby,2019-11-25 07:24:59.379179,2023-12-03 04:47:18.461872,1150030
100033,58718,extract_it,0.0.15,ruby,2019-11-25 07:35:03.833245,2023-12-03 04:47:18.613983,1146160
100034,58718,extract_it,0.0.14,ruby,2019-11-25 07:45:08.161702,2023-12-03 04:47:18.850942,1129808
100035,58718,extract_it,0.0.13,ruby,2019-11-25 07:55:12.25344,2023-12-03 04:47:19.026988,1129807
100036,58718,extract_it,0.0.12,ruby,2019-11-25 08:05:16.663206,2023-12-03 04:47:19.142771,1020663
100037,58718,extract_it,0.0.11,ruby,2019-11-25 08:15:21.289829,2023-12-03 04:47:19.254974,993807
100038,58718,extract_it,0.0.10,ruby,2019-11-25 08:25:25.565327,2023-12-03 04:47:19.331278,989824
100039,58718,extract_it,0.0.9,ruby,2019-11-25 08:35:30.27465,2023-12-03 04:47:19.443991,989698
100040,58718,extract_it,0.0.8,ruby,2019-11-25 08:45:34.359581,2023-12-03 04:47:19.551653,917498
100041,58718,extract_it,0.0.7,ruby,2019-11-25 08:55:38.821786,2023-12-03 04:47:19.755642,822934
100042,58718,extract_it,0.0.6,ruby,2019-11-25 09:05:42.947706,2023-12-03 04:47:19.980817,817728
100043,58718,extract_it,0.0.5,ruby,2019-11-25 09:15:47.063806,2023-12-03 04:47:20.171159,757989
100044,58718,extract_it,0.0.4,ruby,2019-11-25 09:25:52.692961,2023-12-03 04:47:20.417739,608867
100045,58718,vim_paradise,0.0.19,ruby,2019-11-25 09:35:57.304436,2023-12-03 04:47:20.934694,917509
100046,58718,vim_paradise,0.0.18,ruby,2019-11-25 09:46:01.795812,2023-12-03 04:47:21.012205,886534
100047,58718,vim_paradise,0.0.17,ruby,2019-11-25 09:56:05.902628,2023-12-03 04:47:21.120203,861205
100048,58718,vim_paradise,0.0.16,ruby,2019-11-25 10:06:10.147269,2023-12-03 04:47:21.252366,859235
100049,58718,dictionaries,0.2.159,ruby,2019-11-25 10:40:28.434733,2023-12-03 04:47:21.38039,1198630
100050,45866,gh-events,0.3.5,ruby,2019-11-25 11:15:08.224182,2023-12-03 04:47:21.496415,1208242
100051,70682,dry-elastic_model,0.1.3,ruby,2019-11-25 11:20:30.983049,2023-12-03 04:47:21.628144,1208245
100052,126336,rubyfox-server,2.13.7.2,ruby,2019-11-25 13:58:58.396233,2023-12-03 04:47:21.713582,1208250
100053,58718,rbt,0.7.8,ruby,2019-11-25 17:20:23.157766,2023-12-03 04:47:21.801908,1208113
100054,58718,rbt,0.7.7,ruby,2019-11-25 17:30:28.070769,2023-12-03 04:47:21.959102,1208050
100055,93301,hilighter,0.1.0,ruby,2019-11-25 18:16:33.915167,2023-12-03 04:47:22.151844,825595
100056,93301,hilighter,0.1.1,ruby,2019-11-25 18:16:37.295812,2023-12-03 04:47:22.330065,825615
100057,93301,hilighter,0.1.2,ruby,2019-11-25 18:16:42.526189,2023-12-03 04:47:22.506542,827382
100058,93301,hilighter,0.1.3,ruby,2019-11-25 18:16:44.68372,2023-12-03 04:47:22.661571,827388
100059,93301,hilighter,0.1.4,ruby,2019-11-25 18:16:46.83491,2023-12-03 04:47:22.763159,832922
100060,93301,hilighter,0.1.5,ruby,2019-11-25 18:16:49.386515,2023-12-03 04:47:22.910659,835259
100061,93301,hilighter,0.1.6,ruby,2019-11-25 18:16:51.699604,2023-12-03 04:47:22.991654,835260
100062,93301,hilighter,0.1.7,ruby,2019-11-25 18:16:54.02399,2023-12-03 04:47:23.141041,838585
100063,93301,hilighter,1.0.0,ruby,2019-11-25 18:17:01.580127,2023-12-03 04:47:23.262144,925979
100064,93301,hilighter,1.0.1,ruby,2019-11-25 18:17:05.998539,2023-12-03 04:47:23.422076,925993
100065,93301,hilighter,1.0.2,ruby,2019-11-25 18:28:34.917338,2023-12-03 04:47:23.553318,926049
100066,93301,hilighter,1.1.0,ruby,2019-11-25 18:28:43.266583,2023-12-03 04:47:23.714708,926051
100067,93301,hilighter,1.1.1,ruby,2019-11-25 18:28:45.29081,2023-12-03 04:47:23.92972,1029777
100068,93301,hilighter,1.2.0,ruby,2019-11-25 18:28:52.933412,2023-12-03 04:47:24.021357,1032109
100069,93301,hilighter,1.2.1,ruby,2019-11-25 18:28:57.734321,2023-12-03 04:47:24.127203,1032110
100070,93301,hilighter,1.2.2,ruby,2019-11-25 18:28:59.802743,2023-12-03 04:47:24.203157,1033657
100071,93301,hilighter,1.2.3,ruby,2019-11-25 18:29:03.194991,2023-12-03 04:47:24.391829,1059458
100072,93301,hilighter,1.3.0,ruby,2019-11-25 18:29:09.251479,2023-12-03 04:47:24.566261,1198529
100073,93301,hilighter,1.4.0,ruby,2019-11-25 18:29:23.702016,2023-12-03 04:47:24.723007,1198765
100074,93301,hilighter,1.4.1,ruby,2019-11-25 18:29:25.785079,2023-12-03 04:47:24.807181,1198886
100075,142413,ad_state_of_the_back,0.1.1,ruby,2019-11-25 18:46:28.628273,2023-12-03 04:47:24.912123,1206806
100076,58718,roebe,0.3.771,ruby,2019-11-25 20:43:44.7754,2023-12-03 04:47:25.010753,1207688
100077,29366,upsert-java,2.9.9,ruby,2019-11-25 21:36:07.870119,2023-12-03 04:47:25.140007,1208444
100078,118849,kadma,0.0.0,ruby,2019-11-25 21:56:12.003959,2023-12-03 04:47:25.27276,1046215
100079,58718,beautiful_url,1.3.617,ruby,2019-11-25 22:48:04.267442,2023-12-03 04:47:25.421109,1206122
100080,58718,beautiful_url,1.3.616,ruby,2019-11-25 22:58:08.861394,2023-12-03 04:47:25.54199,1206088
100081,58718,beautiful_url,1.3.615,ruby,2019-11-25 23:08:14.085968,2023-12-03 04:47:25.649126,1205992
100082,58718,beautiful_url,1.3.614,ruby,2019-11-25 23:18:18.948529,2023-12-03 04:47:25.777519,1205881
100083,97433,collectionspace-client,0.1.6,ruby,2019-11-25 23:25:48.283645,2023-12-03 04:47:25.911866,1208468
100084,118849,darkshadow,1.0.1,ruby,2019-11-26 03:14:08.051074,2023-12-03 04:47:26.063263,1018296
100085,118849,darkshadow,1.0.2,ruby,2019-11-26 03:14:11.896282,2023-12-03 04:47:26.164393,1018433
100086,118849,darkshadow,1.0.6,ruby,2019-11-26 03:14:21.533614,2023-12-03 04:47:26.378773,1021323
100087,118849,darkshadow,1.0.7,ruby,2019-11-26 03:14:24.399149,2023-12-03 04:47:26.571517,1024274
100088,118849,darkshadow,1.0.9,ruby,2019-11-26 03:14:28.64582,2023-12-03 04:47:26.721006,1035077
100089,118849,darkshadow,1.1.0,ruby,2019-11-26 03:14:33.367432,2023-12-03 04:47:26.833551,1095787
100090,62216,rabbit-slide-aycabta-rubyworldconference-2019,2019.11.20.0,ruby,2019-11-26 03:51:21.332704,2023-12-03 04:47:26.994063,1208506
100091,62216,rabbit-slide-aycabta-rubyconf2019,2019.11.20.0,ruby,2019-11-26 03:51:36.551744,2023-12-03 04:47:27.14528,1208508
100092,122280,fluent-plugin-kubernetes_metadata_filter_sck,2.2.0,ruby,2019-11-26 07:32:10.551249,2023-12-03 04:47:27.249922,1208535
100093,142413,ad_state_of_the_back,0.1.2,ruby,2019-11-26 11:11:22.512737,2023-12-03 04:47:27.330599,1208393
100094,62307,mongoid-userstamps,3.2.0,ruby,2019-11-26 11:14:32.030463,2023-12-03 04:47:27.506613,1208562
100095,142630,active_aggregate,0.0.0,ruby,2019-11-26 11:34:46.854231,2023-12-03 04:47:27.672605,1208574
100096,142630,active_aggregate,0.0.1,ruby,2019-11-26 11:38:14.368419,2023-12-03 04:47:27.780764,1208594
100097,95899,prog_image_manager,0.1.1,ruby,2019-11-26 11:51:29.248472,2023-12-03 04:47:27.976182,1208191
100098,95899,prog_image_manager,0.1.2,ruby,2019-11-26 11:51:32.532452,2023-12-03 04:47:28.110373,1208195
100099,95899,prog_image_manager,0.1.3,ruby,2019-11-26 11:51:35.651146,2023-12-03 04:47:28.219494,1208211
100100,95899,prog_image_manager,0.1.4,ruby,2019-11-26 11:51:40.195525,2023-12-03 04:47:28.345376,1208213
100101,95899,prog_image_manager,0.1.5,ruby,2019-11-26 11:51:44.615672,2023-12-03 04:47:28.510809,1208569
100102,95899,prog_image_manager,0.1.6,ruby,2019-11-26 11:51:49.555356,2023-12-03 04:47:28.684038,1208596
100103,95899,prog_image_manager,0.1.7,ruby,2019-11-26 11:51:53.502827,2023-12-03 04:47:28.809838,1208600
100104,141989,usd,0.2.0,ruby,2019-11-26 12:32:59.737353,2023-12-03 04:47:28.911971,1208603
100105,95899,prog_image_manager,0.0.1,ruby,2019-11-26 12:40:52.3252,2023-12-03 04:47:29.073545,1208602
100106,43776,fluent_builder,0.1.1,ruby,2019-11-26 15:07:08.396605,2023-12-03 04:47:29.209424,159606
100107,43776,eeng-money,0.1.1,ruby,2019-11-26 15:07:24.797355,2023-12-03 04:47:29.353345,1037461
100108,93301,hilighter,1.4.2,ruby,2019-11-26 15:50:34.384013,2023-12-03 04:47:29.492964,1199552
100109,93301,hilighter,1.4.3,ruby,2019-11-26 15:50:37.02268,2023-12-03 04:47:29.583973,1199553
100110,93301,hilighter,1.4.4,ruby,2019-11-26 15:50:41.02748,2023-12-03 04:47:29.653295,1199930
100111,93301,hilighter,1.4.5,ruby,2019-11-26 15:50:42.962411,2023-12-03 04:47:29.77252,1200219
100112,93301,hilighter,1.4.6,ruby,2019-11-26 15:50:45.469635,2023-12-03 04:47:30.018505,1200234
100113,93301,hilighter,1.4.7,ruby,2019-11-26 15:50:57.762178,2023-12-03 04:47:30.269666,1200490
100114,93301,hilighter,1.5.0,ruby,2019-11-26 15:51:03.17408,2023-12-03 04:47:30.510233,1208373
100115,93301,pstream,0.2.14,ruby,2019-11-26 16:00:10.863771,2023-12-03 04:47:30.72306,1208637
100116,121381,rails-validator,0.0.2,ruby,2019-11-26 18:33:24.044898,2023-12-03 04:47:30.935271,1208694
100117,44228,locomotivecms_wagon,3.0.1,ruby,2019-11-26 18:36:51.409642,2023-12-03 04:47:31.111849,1208697
100118,49628,epub_importer,1.0,ruby,2019-11-26 19:21:13.162408,2023-12-03 04:47:31.295006,1208706
100119,49628,epub_importer,1.01,ruby,2019-11-26 19:25:22.673865,2023-12-03 04:47:31.45159,1208709
100120,93301,hilighter,1.5.1,ruby,2019-11-26 22:08:19.437765,2023-12-03 04:47:31.626382,1208380
100121,330,rubocop-fnando,0.1.0,ruby,2019-11-26 23:21:46.426564,2023-12-03 04:47:31.883067,1206135
100122,142651,twitter_snowflake,0.0.1,ruby,2019-11-27 00:17:46.186963,2023-12-03 04:47:32.139181,1208793
100123,58718,vim_paradise,0.0.15,ruby,2019-11-27 00:30:01.985291,2023-12-03 04:47:32.350975,858928
100124,58718,vim_paradise,0.0.14,ruby,2019-11-27 00:40:06.110045,2023-12-03 04:47:32.497543,851379
100125,58718,vim_paradise,0.0.13,ruby,2019-11-27 00:50:10.639934,2023-12-03 04:47:32.741691,839249
100126,58718,vim_paradise,0.0.12,ruby,2019-11-27 01:00:14.71832,2023-12-03 04:47:32.959024,817653
100127,58718,class_docu_shower,1.0.15,ruby,2019-11-27 01:10:19.286121,2023-12-03 04:47:33.164983,964991
100128,58718,class_docu_shower,1.0.14,ruby,2019-11-27 01:20:23.858572,2023-12-03 04:47:33.346522,930688
100129,58718,class_docu_shower,1.0.13,ruby,2019-11-27 01:30:28.326507,2023-12-03 04:47:33.531236,861356
100130,58718,class_docu_shower,1.0.12,ruby,2019-11-27 01:40:32.907986,2023-12-03 04:47:33.754282,861192
100131,1082,geom2d,0.3.0,ruby,2019-11-27 10:28:50.228286,2023-12-03 04:47:33.977326,1208892
100132,58718,ascii_paradise,0.2.15,ruby,2019-11-27 13:19:13.086157,2023-12-03 04:47:34.220846,1208811
100133,58718,ascii_paradise,0.2.14,ruby,2019-11-27 13:29:17.716983,2023-12-03 04:47:34.487122,1208403
100134,142415,hyperledger-fabric-sdk,0.1.4,ruby,2019-11-27 16:33:37.492962,2023-12-03 04:47:34.675605,1208986
100135,142415,hyperledger-fabric-sdk,0.1.5,ruby,2019-11-27 17:02:53.431658,2023-12-03 04:47:34.854502,1208990
100136,137943,bhalleexample,1.3.14.beta4,ruby,2019-11-27 17:52:46.36321,2023-12-03 04:47:35.016006,1209001
100137,58718,custom_table,1.0.1,ruby,2019-11-27 18:46:31.040312,2023-12-03 04:47:35.098309,817787
100138,58718,custom_table,1.0.0,ruby,2019-11-27 18:56:35.58071,2023-12-03 04:47:35.211947,520732
100139,105418,zuora_api,1.7.18,ruby,2019-11-27 19:04:47.021446,2023-12-03 04:47:35.31475,1208119
100140,105418,zuora_api,1.7.19,ruby,2019-11-27 19:04:49.843042,2023-12-03 04:47:35.423743,1208371
100141,141905,transportscrapper,0.0.1,ruby,2019-11-27 19:54:40.339368,2023-12-03 04:47:35.561202,1209028
100142,141905,transportscrapper,0.0.0,ruby,2019-11-27 19:54:46.542999,2023-12-03 04:47:35.655201,1209026
100143,129674,datahen,0.10.1,ruby,2019-11-27 21:04:47.00708,2023-12-03 04:47:35.7972,1206476
100144,129674,datahen,0.9.0,ruby,2019-11-27 21:05:03.397763,2023-12-03 04:47:35.92436,1193031
100145,129674,dh_easy-core,0.2.0,ruby,2019-11-27 21:05:47.724441,2023-12-03 04:47:36.020201,1207237
100146,,fortigateSyslogParser,0.1.0,ruby,2019-11-27 22:50:22.892895,2023-12-03 04:47:36.127057,1209054
100147,,fortigateSyslogParser,0.1.1,ruby,2019-11-27 22:50:28.022141,2023-12-03 04:47:36.243762,1209076
100148,44705,capybara-flow,0.2.0,ruby,2019-11-28 02:03:23.217854,2023-12-03 04:47:36.353555,1209104
100149,93322,forkwell_cop,0.8.0,ruby,2019-11-28 05:54:43.553281,2023-12-03 04:47:36.551235,1209124
100150,98713,momo_pay,2.0.1,ruby,2019-11-28 06:16:36.181577,2023-12-03 04:47:36.675236,1208203
100151,142558,libgen_api,0.1.0,ruby,2019-11-28 06:23:39.384234,2023-12-03 04:47:36.796629,1207809
100152,58718,rbt,0.7.11,ruby,2019-11-28 12:08:57.096239,2023-12-03 04:47:36.908255,1208991
100153,58718,rbt,0.7.10,ruby,2019-11-28 12:19:02.121469,2023-12-03 04:47:36.988402,1208823
100154,58718,rbt,0.7.9,ruby,2019-11-28 12:29:07.82447,2023-12-03 04:47:37.103996,1208358
100155,142689,cocoapods-lzsource,1.0.2,ruby,2019-11-28 12:49:41.509281,2023-12-03 04:47:37.226692,1209210
100156,142689,cocoapods-lzsource,1.0.1,ruby,2019-11-28 12:49:45.989061,2023-12-03 04:47:37.313445,1209209
100157,142689,cocoapods-lzsource,1.0.0,ruby,2019-11-28 12:49:49.366422,2023-12-03 04:47:37.436637,1209204
100158,142689,cocoapods-lzsource,0.1.0,ruby,2019-11-28 12:49:59.429415,2023-12-03 04:47:37.610168,1209199
100159,142689,cocoapods-lzsource,0.0.1,ruby,2019-11-28 12:50:06.73681,2023-12-03 04:47:37.727307,1209203
100160,,objectia,0.9.1,ruby,2019-11-28 13:51:54.112799,2023-12-03 04:47:37.856244,1150038
100161,,objectia,1.0.0,ruby,2019-11-28 13:52:00.947805,2023-12-03 04:47:38.077617,1162427
100162,62913,fgltools,0.1.0,ruby,2019-11-28 16:03:18.356932,2023-12-03 04:47:38.205059,835748
100163,62913,fgltools,0.1.1,ruby,2019-11-28 16:03:26.252285,2023-12-03 04:47:38.469149,835791
100164,58718,roebe,0.3.773,ruby,2019-11-28 16:16:43.221181,2023-12-03 04:47:38.556729,1208157
100165,58718,studium,0.9.341,ruby,2019-11-28 16:22:55.877574,2023-12-03 04:47:38.699706,1206438
100166,129754,basic_authable,1.0.3,ruby,2019-11-28 16:56:11.257699,2023-12-03 04:47:38.849654,954267
100167,129754,basic_authable,1.0.1,ruby,2019-11-28 16:56:11.499291,2023-12-03 04:47:39.009264,936807
100168,129754,basic_authable,1.0.0,ruby,2019-11-28 16:56:11.652305,2023-12-03 04:47:39.188939,936805
100169,129674,datahen,0.10.2,ruby,2019-11-28 17:47:44.494323,2023-12-03 04:47:39.31676,1206557
100170,70091,consent,0.5.1,ruby,2019-11-28 20:49:28.775973,2023-12-03 04:47:39.447196,1209072
100171,142152,dataforest,0.4.0,ruby,2019-11-29 00:13:02.681935,2023-12-03 04:47:39.572866,1207253
100172,138472,mina-kubernetes,2.2.0,ruby,2019-11-29 04:02:06.215253,2023-12-03 04:47:39.660027,1208891
100173,138472,mina-kubernetes,2.2.1,ruby,2019-11-29 04:02:08.884653,2023-12-03 04:47:39.778069,1209122
100174,138472,mina-kubernetes,2.2.2,ruby,2019-11-29 04:02:11.439187,2023-12-03 04:47:39.87054,1209342
100175,,objectia,0.9.5,ruby,2019-11-29 07:11:58.386213,2023-12-03 04:47:39.95908,1209229
100176,58718,rbt,0.7.13,ruby,2019-11-29 12:04:37.328841,2023-12-03 04:47:40.089586,1209207
100177,58718,rbt,0.7.12,ruby,2019-11-29 12:14:42.301316,2023-12-03 04:47:40.185249,1209017
100178,58718,open_in_browser,1.0.31,ruby,2019-11-29 12:24:47.624866,2023-12-03 04:47:40.317184,1204569
100179,58718,open_in_browser,1.0.30,ruby,2019-11-29 12:34:52.080742,2023-12-03 04:47:40.609836,1154726
100180,58718,open_in_browser,1.0.29,ruby,2019-11-29 12:44:56.738753,2023-12-03 04:47:40.797951,1154587
100181,58718,ascii_paradise,0.2.17,ruby,2019-11-29 14:09:47.414062,2023-12-03 04:47:40.987365,1208985
100182,58718,ascii_paradise,0.2.16,ruby,2019-11-29 14:19:52.080245,2023-12-03 04:47:41.154594,1208822
100183,142679,comfy_archive,0.1.0,ruby,2019-11-29 14:58:20.630514,2023-12-03 04:47:41.263764,1209465
100184,117833,google_robotstxt_parser,0.0.0,ruby,2019-11-29 16:13:34.350669,2023-12-03 04:47:41.420713,1209422
100185,117833,google_robotstxt_parser,0.0.1,ruby,2019-11-29 16:44:15.811054,2023-12-03 04:47:41.644444,1209488
100186,117833,google_robotstxt_parser,0.0.2,ruby,2019-11-29 16:44:18.420198,2023-12-03 04:47:41.754658,1209489
100187,58718,ascii_paradise,0.2.13,ruby,2019-11-29 18:13:56.066888,2023-12-03 04:47:41.917298,1208108
100188,58718,rcfiles,1.1.649,ruby,2019-11-29 19:03:50.145582,2023-12-03 04:47:42.052329,1209462
100189,58718,rcfiles,1.1.648,ruby,2019-11-29 19:13:56.219368,2023-12-03 04:47:42.134751,1209259
100190,58718,rcfiles,1.1.647,ruby,2019-11-29 19:24:02.264428,2023-12-03 04:47:42.261515,1209243
100191,58718,rcfiles,1.1.646,ruby,2019-11-29 19:34:07.557781,2023-12-03 04:47:42.403664,1209226
100192,58718,rcfiles,1.1.645,ruby,2019-11-29 19:44:13.507939,2023-12-03 04:47:42.545034,1209200
100193,58718,rcfiles,1.1.644,ruby,2019-11-29 19:54:23.177276,2023-12-03 04:47:42.685534,1209198
100194,58718,rcfiles,1.1.643,ruby,2019-11-29 20:04:30.205206,2023-12-03 04:47:42.798618,1209196
100195,58718,rcfiles,1.1.642,ruby,2019-11-29 20:14:35.352175,2023-12-03 04:47:42.977688,1209101
100196,58718,rcfiles,1.1.641,ruby,2019-11-29 20:24:41.161645,2023-12-03 04:47:43.204765,1209084
100197,58718,rcfiles,1.1.640,ruby,2019-11-29 20:34:45.921193,2023-12-03 04:47:43.349512,1209070
100198,58718,rcfiles,1.1.639,ruby,2019-11-29 20:44:50.805043,2023-12-03 04:47:43.507082,1209036
100199,58718,rcfiles,1.1.638,ruby,2019-11-29 20:54:55.659663,2023-12-03 04:47:43.643864,1209021
100200,58718,rcfiles,1.1.637,ruby,2019-11-29 21:05:01.0554,2023-12-03 04:47:43.800739,1209018
100201,58718,rcfiles,1.1.636,ruby,2019-11-29 21:15:05.592145,2023-12-03 04:47:43.948154,1209015
100202,58718,rcfiles,1.1.635,ruby,2019-11-29 21:25:10.381324,2023-12-03 04:47:44.069864,1209010
100203,58718,rcfiles,1.1.634,ruby,2019-11-29 21:35:14.990467,2023-12-03 04:47:44.291088,1208929
100204,58718,rcfiles,1.1.633,ruby,2019-11-29 21:45:19.992778,2023-12-03 04:47:44.461225,1208924
100205,58718,rcfiles,1.1.632,ruby,2019-11-29 21:55:24.575753,2023-12-03 04:47:44.645579,1208599
100206,58718,rcfiles,1.1.631,ruby,2019-11-29 22:05:29.451724,2023-12-03 04:47:44.891733,1208463
100207,58718,rcfiles,1.1.630,ruby,2019-11-29 22:15:34.167769,2023-12-03 04:47:45.195683,1208410
100208,58718,rcfiles,1.1.629,ruby,2019-11-29 22:25:39.212224,2023-12-03 04:47:45.515962,1208370
100209,58718,rcfiles,1.1.628,ruby,2019-11-29 22:35:44.071471,2023-12-03 04:47:45.79343,1208294
100210,58718,rcfiles,1.1.627,ruby,2019-11-29 22:45:48.869866,2023-12-03 04:47:46.026967,1208148
100211,58718,rbt,0.7.16,ruby,2019-11-29 22:55:54.087903,2023-12-03 04:47:46.32746,1209499
100212,58718,rbt,0.7.15,ruby,2019-11-29 23:05:58.729153,2023-12-03 04:47:46.529501,1209486
100213,58718,rbt,0.7.14,ruby,2019-11-29 23:16:03.459152,2023-12-03 04:47:46.706271,1209252
100214,58718,gtk_module,0.1.32,ruby,2019-11-30 00:26:51.436478,2023-12-03 04:47:46.885546,1209555
100215,58718,gtk_module,0.1.31,ruby,2019-11-30 00:36:55.606273,2023-12-03 04:47:47.19116,1208327
100216,81641,gem4rake,1.2.1,ruby,2019-11-30 11:31:11.044771,2023-12-03 04:47:47.407751,1209618
100217,93503,i18nable,0.1.1,ruby,2019-11-30 18:23:44.053636,2023-12-03 04:47:47.821052,1209659
100218,3027,jenkins-rest-client,0.1.0,ruby,2019-11-30 18:47:48.423618,2023-12-03 04:47:48.081863,1209663
100219,115523,dev_scripts,0.1.2,ruby,2019-11-30 22:23:02.029741,2023-12-03 04:47:48.240798,1209696
100220,142640,theine2,1.0.2,ruby,2019-12-01 00:39:18.997081,2023-12-03 04:47:48.428307,1209381
100221,118849,lucurious,0.0.4,ruby,2019-12-01 02:54:15.423284,2023-12-03 04:47:48.628519,1168311
100222,118849,lucurious,0.0.2,ruby,2019-12-01 02:54:49.727183,2023-12-03 04:47:49.01105,1129502
100223,87601,ro_thor,4.5.5,ruby,2019-12-01 03:28:17.178331,2023-12-03 04:47:49.213347,1209719
100224,58718,rbt,0.7.18,ruby,2019-12-01 12:48:29.259096,2023-12-03 04:47:49.383627,1209688
100225,58718,rbt,0.7.17,ruby,2019-12-01 12:58:34.275086,2023-12-03 04:47:49.555777,1209522
100226,142737,rails-layer,0.1.0,ruby,2019-12-01 14:01:26.214929,2023-12-03 04:47:49.720558,1209781
100227,142737,rails-layer,0.1.1,ruby,2019-12-01 14:02:46.577014,2023-12-03 04:47:50.06767,1209783
100228,140479,gthc,0.1.2,ruby,2019-12-01 19:40:43.663659,2023-12-03 04:47:50.512203,1209805
100229,126125,orchestration,0.4.11,ruby,2019-12-01 20:02:55.895683,2023-12-03 04:47:50.630381,1209811
100230,122011,brutalismbot,1.0.0a0,ruby,2019-12-02 00:40:27.422288,2023-12-03 04:47:50.723902,1209855
100231,142344,tinker-for-jekyll,0.1.0,ruby,2019-12-02 01:19:01.461264,2023-12-03 04:47:50.834611,1209860
100232,114998,ups-ruby,0.14.0,ruby,2019-12-02 10:02:22.294063,2023-12-03 04:47:50.921565,1209907
100233,95804,ifns,0.3.2,ruby,2019-12-02 12:22:30.885927,2023-12-03 04:47:51.03216,1209940
100234,95804,ifns,0.3.1,ruby,2019-12-02 12:22:33.804944,2023-12-03 04:47:51.234548,1209931
100235,58718,rbt,0.7.20,ruby,2019-12-02 14:57:23.375663,2023-12-03 04:47:51.373202,1209786
100236,58718,rbt,0.7.19,ruby,2019-12-02 15:07:28.17017,2023-12-03 04:47:51.501427,1209728
100237,140891,evideo,0.1.0,ruby,2019-12-02 16:07:09.158363,2023-12-03 04:47:51.674626,1209998
100238,140891,evideo,0.1.1,ruby,2019-12-02 19:35:40.702865,2023-12-03 04:47:51.84586,1210001
